season,round,engine,rating_mu,rating_sig,perf_score,place
2016,19,Ferrari,1624,80,1578,3
2016,19,Honda,1840,80,1778,2
2016,19,Mercedes,2036,80,2082,0
2016,19,Renault,1821,80,1884,1
2016,20,Ferrari,1613,80,1571,3
2016,20,Honda,1825,80,1773,2
2016,20,Mercedes,2047,80,2089,0
2016,20,Renault,1835,80,1888,1
2016,21,Ferrari,1633,80,1713,2
2016,21,Honda,1839,80,1890,1
2016,21,Mercedes,2057,80,2097,0
2016,21,Renault,1797,80,1625,3
2017,1,Ferrari,1651,80,1718,2
2017,1,Honda,1799,80,1629,3
2017,1,Mercedes,2067,80,2102,0
2017,1,Renault,1815,80,1880,1
2017,2,Ferrari,1665,80,1722,2
2017,2,Honda,1763,80,1623,3
2017,2,Mercedes,2043,80,1949,1
2017,2,Renault,1856,80,2034,0
2017,3,Ferrari,1701,80,1853,1
2017,3,Honda,1732,80,1618,3
2017,3,Mercedes,2053,80,2092,0
2017,3,Renault,1838,80,1774,2
2017,4,Ferrari,1708,80,1734,2
2017,4,Honda,1706,80,1611,3
2017,4,Mercedes,2062,80,2096,0
2017,4,Renault,1848,80,1885,1
2017,5,Ferrari,1713,80,1734,2
2017,5,Honda,1683,80,1601,3
2017,5,Mercedes,2039,80,1945,1
2017,5,Renault,1885,80,2038,0
2017,6,Ferrari,1718,80,1736,2
2017,6,Honda,1664,80,1593,3
2017,6,Mercedes,2019,80,1942,1
2017,6,Renault,1918,80,2045,0
2017,7,Ferrari,1747,80,1865,1
2017,7,Honda,1648,80,1585,3
2017,7,Mercedes,2033,80,2084,0
2017,7,Renault,1890,80,1787,2
2017,8,Ferrari,1771,80,1869,1
2017,8,Honda,1633,80,1579,3
2017,8,Mercedes,2045,80,2089,0
2017,8,Renault,1866,80,1781,2
2017,9,Ferrari,1793,80,1874,1
2017,9,Honda,1621,80,1572,3
2017,9,Mercedes,2055,80,2094,0
2017,9,Renault,1846,80,1775,2
2017,10,Ferrari,1785,80,1756,2
2017,10,Honda,1610,80,1566,3
2017,10,Mercedes,2064,80,2101,0
2017,10,Renault,1856,80,1892,1
2017,11,Ferrari,1751,80,1609,3
2017,11,Honda,1663,80,2015,0
2017,11,Mercedes,2021,80,1808,2
2017,11,Renault,1865,80,1896,1
2017,12,Ferrari,1750,80,1745,2
2017,12,Honda,1645,80,1587,3
2017,12,Mercedes,2034,80,2077,0
2017,12,Renault,1870,80,1891,1
2017,13,Ferrari,1748,80,1743,2
2017,13,Honda,1629,80,1576,3
2017,13,Mercedes,2045,80,2086,0
2017,13,Renault,1875,80,1894,1
2017,14,Ferrari,1719,80,1601,3
2017,14,Honda,1647,80,1710,2
2017,14,Mercedes,2024,80,1942,1
2017,14,Renault,1907,80,2043,0
2017,15,Ferrari,1694,80,1594,3
2017,15,Honda,1686,80,1848,1
2017,15,Mercedes,2037,80,2084,0
2017,15,Renault,1881,80,1780,2
2017,16,Ferrari,1701,80,1726,2
2017,16,Honda,1664,80,1588,3
2017,16,Mercedes,2048,80,2088,0
2017,16,Renault,1884,80,1896,1
2017,17,Ferrari,1706,80,1725,2
2017,17,Honda,1645,80,1578,3
2017,17,Mercedes,2058,80,2096,0
2017,17,Renault,1887,80,1898,1
2017,18,Ferrari,1735,80,1855,1
2017,18,Honda,1655,80,1688,2
2017,18,Mercedes,2067,80,2104,0
2017,18,Renault,1850,80,1688,2
2017,19,Ferrari,1708,80,1601,3
2017,19,Honda,1691,80,1844,1
2017,19,Mercedes,2076,80,2107,0
2017,19,Renault,1832,80,1764,2
2017,20,Ferrari,1684,80,1595,3
2017,20,Honda,1698,80,1723,2
2017,20,Mercedes,2083,80,2111,0
2017,20,Renault,1842,80,1879,1
2018,1,Ferrari,1692,80,1719,2
2018,1,Honda,1675,80,1589,3
2018,1,Mercedes,2057,80,1950,1
2018,1,Renault,1880,80,2041,0
2018,2,Ferrari,1723,80,1852,1
2018,2,Honda,1729,80,2015,0
2018,2,Mercedes,2012,80,1800,2
2018,2,Renault,1832,80,1626,3
2018,3,Ferrari,1727,80,1740,2
2018,3,Honda,1702,80,1613,3
2018,3,Mercedes,1992,80,1923,1
2018,3,Renault,1873,80,2016,0
2018,4,Ferrari,1754,80,1857,1
2018,4,Honda,1679,80,1604,3
2018,4,Mercedes,2007,80,2059,0
2018,4,Renault,1850,80,1775,2
2018,5,Ferrari,1776,80,1861,1
2018,5,Honda,1661,80,1595,3
2018,5,Mercedes,1967,80,1797,2
2018,5,Renault,1886,80,2021,0
2018,6,Ferrari,1745,80,1623,3
2018,6,Honda,1715,80,1991,0
2018,6,Mercedes,1931,80,1796,2
2018,6,Renault,1888,80,1895,1
2018,7,Ferrari,1790,80,1988,0
2018,7,Honda,1690,80,1614,3
2018,7,Mercedes,1900,80,1788,2
2018,7,Renault,1889,80,1889,1
2018,8,Ferrari,1832,80,1991,0
2018,8,Honda,1671,80,1607,3
2018,8,Mercedes,1875,80,1783,2
2018,8,Renault,1888,80,1887,1
2018,9,Ferrari,1868,80,1998,0
2018,9,Honda,1685,80,1733,2
2018,9,Mercedes,1833,80,1648,3
2018,9,Renault,1888,80,1888,1
2018,10,Ferrari,1847,80,1779,2
2018,10,Honda,1668,80,1608,3
2018,10,Mercedes,1843,80,1876,1
2018,10,Renault,1912,80,2010,0
2018,11,Ferrari,1880,80,2003,0
2018,11,Honda,1653,80,1598,3
2018,11,Mercedes,1828,80,1773,2
2018,11,Renault,1909,80,1894,1
2018,12,Ferrari,1858,80,1780,2
2018,12,Honda,1705,80,1978,0
2018,12,Mercedes,1791,80,1636,3
2018,12,Renault,1906,80,1895,1
2018,13,Ferrari,1888,80,1999,0
2018,13,Honda,1713,80,1739,2
2018,13,Mercedes,1807,80,1862,1
2018,13,Renault,1863,80,1654,3
2018,14,Ferrari,1865,80,1782,2
2018,14,Honda,1692,80,1619,3
2018,14,Mercedes,1843,80,1989,0
2018,14,Renault,1867,80,1879,1
2018,15,Ferrari,1868,80,1880,1
2018,15,Honda,1674,80,1611,3
2018,15,Mercedes,1827,80,1772,2
2018,15,Renault,1895,80,2002,0
2018,16,Ferrari,1896,80,2005,0
2018,16,Honda,1659,80,1601,3
2018,16,Mercedes,1837,80,1873,1
2018,16,Renault,1870,80,1782,2
2018,17,Ferrari,1895,80,1890,1
2018,17,Honda,1645,80,1593,3
2018,17,Mercedes,1870,80,2000,0
2018,17,Renault,1850,80,1777,2
2018,18,Ferrari,1851,80,1645,3
2018,18,Honda,1661,80,1724,2
2018,18,Mercedes,1873,80,1885,1
2018,18,Renault,1882,80,2004,0
2018,19,Ferrari,1857,80,1880,1
2018,19,Honda,1647,80,1595,3
2018,19,Mercedes,1853,80,1779,2
2018,19,Renault,1909,80,2010,0
2018,20,Ferrari,1889,80,2008,0
2018,20,Honda,1635,80,1587,3
2018,20,Mercedes,1860,80,1883,1
2018,20,Renault,1883,80,1786,2
2018,21,Ferrari,1916,80,2016,0
2018,21,Honda,1623,80,1580,3
2018,21,Mercedes,1842,80,1776,2
2018,21,Renault,1884,80,1891,1
2019,1,Ferrari,1939,80,2027,0
2019,1,Honda,1663,80,1844,1
2019,1,Mercedes,1828,80,1772,2
2019,1,Renault,1840,80,1640,3
2019,2,Ferrari,1931,80,1901,1
2019,2,Honda,1716,80,1979,0
2019,2,Mercedes,1815,80,1768,2
2019,2,Renault,1799,80,1639,3
2019,3,Ferrari,1923,80,1892,1
2019,3,Honda,1769,80,1975,0
2019,3,Mercedes,1804,80,1763,2
2019,3,Renault,1764,80,1637,3
2019,4,Ferrari,1895,80,1784,2
2019,4,Honda,1790,80,1855,1
2019,4,Mercedes,1838,80,1985,0
2019,4,Renault,1735,80,1632,3
2019,5,Ferrari,1892,80,1882,1
2019,5,Honda,1830,80,1981,0
2019,5,Mercedes,1801,80,1648,3
2019,5,Renault,1738,80,1747,2
2019,6,Ferrari,1850,80,1658,3
2019,6,Honda,1864,80,1989,0
2019,6,Mercedes,1792,80,1762,2
2019,6,Renault,1762,80,1850,1
2019,7,Ferrari,1811,80,1656,3
2019,7,Honda,1892,80,1995,0
2019,7,Mercedes,1786,80,1763,2
2019,7,Renault,1782,80,1856,1
2019,8,Ferrari,1815,80,1829,1
2019,8,Honda,1878,80,1829,1
2019,8,Mercedes,1757,80,1643,3
2019,8,Renault,1820,80,1979,0
2019,9,Ferrari,1816,80,1818,1
2019,9,Honda,1903,80,1999,0
2019,9,Mercedes,1732,80,1636,3
2019,9,Renault,1819,80,1818,1
2019,10,Ferrari,1783,80,1646,3
2019,10,Honda,1907,80,1919,0
2019,10,Mercedes,1736,80,1749,2
2019,10,Renault,1841,80,1919,0
2019,11,Ferrari,1799,80,1860,1
2019,11,Honda,1928,80,2010,0
2019,11,Mercedes,1739,80,1748,2
2019,11,Renault,1803,80,1649,3
2019,12,Ferrari,1813,80,1864,1
2019,12,Honda,1947,80,2018,0
2019,12,Mercedes,1716,80,1626,3
2019,12,Renault,1794,80,1762,2
2019,13,Ferrari,1779,80,1639,3
2019,13,Honda,1963,80,2028,0
2019,13,Mercedes,1743,80,1849,1
2019,13,Renault,1786,80,1759,2
2019,14,Ferrari,1748,80,1632,3
2019,14,Honda,1930,80,1789,2
2019,14,Mercedes,1766,80,1852,1
2019,14,Renault,1825,80,1990,0
2019,15,Ferrari,1771,80,1854,1
2019,15,Honda,1949,80,2019,0
2019,15,Mercedes,1738,80,1632,3
2019,15,Renault,1812,80,1767,2
2019,16,Ferrari,1742,80,1631,3
2019,16,Honda,1930,80,1860,0
2019,16,Mercedes,1764,80,1860,0
2019,16,Renault,1822,80,1860,0
2019,17,Ferrari,1743,80,1746,2
2019,17,Honda,1949,80,2018,0
2019,17,Mercedes,1784,80,1855,1
2019,17,Renault,1787,80,1642,3
2019,18,Ferrari,1744,80,1746,2
2019,18,Honda,1965,80,2026,0
2019,18,Mercedes,1800,80,1859,1
2019,18,Renault,1755,80,1634,3
2019,19,Ferrari,1719,80,1621,3
2019,19,Honda,1952,80,1901,1
2019,19,Mercedes,1790,80,1757,2
2019,19,Renault,1800,80,1985,0
2019,20,Ferrari,1697,80,1615,3
2019,20,Honda,1968,80,2028,0
2019,20,Mercedes,1783,80,1756,2
2019,20,Renault,1815,80,1863,1
2019,21,Ferrari,1678,80,1605,3
2019,21,Honda,1982,80,2038,0
2019,21,Mercedes,1799,80,1861,1
2019,21,Renault,1802,80,1760,2
2020,1,Ferrari,1688,80,1726,2
2020,1,Honda,1932,80,1651,3
2020,1,Mercedes,1813,80,1865,1
2020,1,Renault,1841,80,1999,0
2020,2,Ferrari,1671,80,1607,3
2020,2,Honda,1932,80,1933,0
2020,2,Mercedes,1803,80,1765,2
2020,2,Renault,1862,80,1933,0
2020,3,Ferrari,1656,80,1597,3
2020,3,Honda,1953,80,2026,0
2020,3,Mercedes,1816,80,1869,1
2020,3,Renault,1842,80,1774,2
2020,4,Ferrari,1642,80,1589,3
2020,4,Honda,1950,80,1941,0
2020,4,Mercedes,1805,80,1764,2
2020,4,Renault,1864,80,1941,0
2020,5,Ferrari,1629,80,1580,3
2020,5,Honda,1968,80,2036,0
2020,5,Mercedes,1796,80,1760,2
2020,5,Renault,1868,80,1885,1
2020,6,Ferrari,1618,80,1572,3
2020,6,Honda,1984,80,2046,0
2020,6,Mercedes,1811,80,1871,1
2020,6,Renault,1848,80,1773,2
2020,7,Ferrari,1607,80,1564,3
2020,7,Honda,1978,80,1953,0
2020,7,Mercedes,1800,80,1759,2
2020,7,Renault,1870,80,1953,0
2020,8,Ferrari,1597,80,1557,3
2020,8,Honda,1943,80,1793,2
2020,8,Mercedes,1815,80,1873,1
2020,8,Renault,1901,80,2023,0
2020,9,Ferrari,1588,80,1553,3
2020,9,Honda,1946,80,1955,0
2020,9,Mercedes,1804,80,1763,2
2020,9,Renault,1912,80,1955,0
2020,10,Ferrari,1610,80,1702,2
2020,10,Honda,1966,80,2043,0
2020,10,Mercedes,1819,80,1877,1
2020,10,Renault,1864,80,1628,3
2020,11,Ferrari,1600,80,1561,3
2020,11,Honda,1963,80,1952,0
2020,11,Mercedes,1808,80,1763,2
2020,11,Renault,1885,80,1952,0
2020,12,Ferrari,1590,80,1554,3
2020,12,Honda,1980,80,2047,0
2020,12,Mercedes,1797,80,1759,2
2020,12,Renault,1887,80,1895,1
2020,13,Ferrari,1612,80,1701,2
2020,13,Honda,1929,80,1634,3
2020,13,Mercedes,1813,80,1875,1
2020,13,Renault,1916,80,2031,0
2020,14,Ferrari,1602,80,1564,3
2020,14,Honda,1897,80,1790,2
2020,14,Mercedes,1849,80,2010,0
2020,14,Renault,1914,80,1904,1
2020,15,Ferrari,1593,80,1559,3
2020,15,Honda,1926,80,2025,0
2020,15,Mercedes,1833,80,1774,2
2020,15,Renault,1911,80,1902,1
2020,16,Ferrari,1585,80,1552,3
2020,16,Honda,1922,80,1907,1
2020,16,Mercedes,1820,80,1770,2
2020,16,Renault,1936,80,2032,0
2020,17,Ferrari,1576,80,1545,3
2020,17,Honda,1947,80,2038,0
2020,17,Mercedes,1808,80,1765,2
2020,17,Renault,1930,80,1911,1
2021,1,Ferrari,1601,80,1700,2
2021,1,Honda,1968,80,2048,0
2021,1,Mercedes,1824,80,1882,1
2021,1,Renault,1882,80,1629,3
2021,2,Ferrari,1591,80,1556,3
2021,2,Honda,1986,80,2052,0
2021,2,Mercedes,1836,80,1884,1
2021,2,Renault,1859,80,1781,2
2021,3,Ferrari,1583,80,1550,3
2021,3,Honda,2002,80,2060,0
2021,3,Mercedes,1822,80,1769,2
2021,3,Renault,1867,80,1893,1
2021,4,Ferrari,1574,80,1543,3
2021,4,Honda,2016,80,2070,0
2021,4,Mercedes,1835,80,1885,1
2021,4,Renault,1847,80,1775,2
2021,5,Ferrari,1567,80,1536,3
2021,5,Honda,2029,80,2077,0
2021,5,Mercedes,1847,80,1889,1
2021,5,Renault,1830,80,1770,2
2021,6,Ferrari,1559,80,1530,3
2021,6,Honda,2040,80,2085,0
2021,6,Mercedes,1831,80,1768,2
2021,6,Renault,1843,80,1888,1
2021,7,Ferrari,1552,80,1524,3
2021,7,Honda,2051,80,2093,0
2021,7,Mercedes,1843,80,1889,1
2021,7,Renault,1827,80,1767,2
2021,8,Ferrari,1545,80,1519,3
2021,8,Honda,2061,80,2100,0
2021,8,Mercedes,1853,80,1893,1
2021,8,Renault,1813,80,1762,2
2021,9,Ferrari,1539,80,1513,3
2021,9,Honda,2070,80,2107,0
2021,9,Mercedes,1862,80,1896,1
2021,9,Renault,1801,80,1757,2
2021,10,Ferrari,1565,80,1678,2
2021,10,Honda,2016,80,1620,3
2021,10,Mercedes,1897,80,2051,0
2021,10,Renault,1818,80,1884,1
2021,11,Ferrari,1592,80,1699,2
2021,11,Honda,1998,80,1943,1
2021,11,Mercedes,1849,80,1624,3
2021,11,Renault,1857,80,2034,0
2021,12,Ferrari,1583,80,1552,3
2021,12,Honda,1991,80,1966,0
2021,12,Mercedes,1876,80,1966,0
2021,12,Renault,1840,80,1779,2
2021,13,Ferrari,1575,80,1546,3
2021,13,Honda,2008,80,2067,0
2021,13,Mercedes,1855,80,1783,2
2021,13,Renault,1852,80,1894,1
2021,14,Ferrari,1601,80,1703,2
2021,14,Honda,1952,80,1640,3
2021,14,Mercedes,1892,80,2034,0
2021,14,Renault,1862,80,1897,1
2021,15,Ferrari,1592,80,1561,3
2021,15,Honda,1917,80,1805,2
2021,15,Mercedes,1895,80,1908,1
2021,15,Renault,1894,80,2029,0
2021,16,Ferrari,1585,80,1556,3
2021,16,Honda,1946,80,2040,0
2021,16,Mercedes,1898,80,1908,1
2021,16,Renault,1873,80,1793,2
2021,17,Ferrari,1610,80,1714,2
2021,17,Honda,1970,80,2051,0
2021,17,Mercedes,1901,80,1911,1
2021,17,Renault,1829,80,1634,3
2021,18,Ferrari,1601,80,1566,3
2021,18,Honda,1990,80,2058,0
2021,18,Mercedes,1903,80,1909,1
2021,18,Renault,1816,80,1776,2
2021,19,Ferrari,1592,80,1558,3
2021,19,Honda,2007,80,2069,0
2021,19,Mercedes,1880,80,1791,2
2021,19,Renault,1833,80,1891,1
2021,20,Ferrari,1584,80,1552,3
2021,20,Honda,1992,80,1939,1
2021,20,Mercedes,1861,80,1787,2
2021,20,Renault,1872,80,2032,0
2021,21,Ferrari,1576,80,1548,3
2021,21,Honda,1988,80,1972,0
2021,21,Mercedes,1845,80,1784,2
2021,21,Renault,1894,80,1972,0
2021,22,Ferrari,1569,80,1542,3
2021,22,Honda,2005,80,2069,0
2021,22,Mercedes,1831,80,1779,2
2021,22,Renault,1898,80,1912,1
2022,1,Ferrari,1619,80,1909,0
2022,1,Mercedes,1799,80,1659,2
2022,1,RBPT,1378,171,1355,3
2022,1,Renault,1883,80,1827,1
2022,2,Ferrari,1620,80,1624,2
2022,2,Mercedes,1749,80,1494,3
2022,2,RBPT,1612,130,1915,0
2022,2,Renault,1872,80,1832,1
2022,3,Ferrari,1625,80,1641,2
2022,3,Mercedes,1706,80,1537,3
2022,3,RBPT,1770,111,1905,0
2022,3,Renault,1860,80,1817,1
2022,4,Ferrari,1633,80,1662,2
2022,4,Mercedes,1726,80,1789,1
2022,4,RBPT,1830,100,1935,0
2022,4,Renault,1814,80,1579,3
2022,5,Ferrari,1655,80,1743,1
2022,5,Mercedes,1692,80,1569,3
2022,5,RBPT,1865,94,1950,0
2022,5,Renault,1798,80,1743,1
2022,6,Ferrari,1660,80,1678,2
2022,6,Mercedes,1664,80,1561,3
2022,6,RBPT,1889,89,1961,0
2022,6,Renault,1802,80,1816,1
2022,7,Ferrari,1638,80,1549,3
2022,7,Mercedes,1667,80,1678,2
2022,7,RBPT,1908,86,1972,0
2022,7,Renault,1806,80,1819,1
2022,8,Ferrari,1617,80,1539,3
2022,8,Mercedes,1669,80,1677,2
2022,8,RBPT,1925,84,1983,0
2022,8,Renault,1809,80,1821,1
2022,9,Ferrari,1627,80,1663,2
2022,9,Mercedes,1644,80,1544,3
2022,9,RBPT,1909,83,1852,1
2022,9,Renault,1838,80,1959,0
2022,10,Ferrari,1607,80,1530,3
2022,10,Mercedes,1673,80,1787,1
2022,10,RBPT,1873,82,1726,2
2022,10,Renault,1864,80,1967,0
2022,11,Ferrari,1641,80,1783,1
2022,11,Mercedes,1646,80,1545,3
2022,11,RBPT,1841,81,1722,2
2022,11,Renault,1887,80,1971,0
2022,12,Ferrari,1619,80,1538,3
2022,12,Mercedes,1651,80,1671,2
2022,12,RBPT,1839,81,1831,1
2022,12,Renault,1905,80,1975,0
2022,13,Ferrari,1599,80,1528,3
2022,13,Mercedes,1656,80,1670,2
2022,13,RBPT,1866,81,1966,0
2022,13,Renault,1893,80,1849,1
2022,14,Ferrari,1582,80,1518,3
2022,14,Mercedes,1659,80,1670,2
2022,14,RBPT,1874,80,1901,0
2022,14,Renault,1895,80,1901,0
2022,15,Ferrari,1567,80,1509,3
2022,15,Mercedes,1661,80,1669,2
2022,15,RBPT,1880,80,1905,0
2022,15,Renault,1897,80,1905,0
2022,16,Ferrari,1606,80,1777,1
2022,16,Mercedes,1662,80,1668,2
2022,16,RBPT,1901,80,1984,0
2022,16,Renault,1848,80,1568,3
2022,17,Ferrari,1643,80,1782,1
2022,17,Mercedes,1665,80,1673,2
2022,17,RBPT,1919,80,1985,0
2022,17,Renault,1796,80,1575,3
2022,18,Ferrari,1620,80,1541,3
2022,18,Mercedes,1667,80,1676,2
2022,18,RBPT,1904,80,1849,1
2022,18,Renault,1832,80,1952,0
2022,19,Ferrari,1600,80,1532,3
2022,19,Mercedes,1669,80,1677,2
2022,19,RBPT,1921,80,1984,0
2022,19,Renault,1832,80,1831,1
2022,20,Ferrari,1583,80,1521,3
2022,20,Mercedes,1670,80,1675,2
2022,20,RBPT,1936,80,1994,0
2022,20,Renault,1832,80,1832,1
2022,21,Ferrari,1621,80,1780,1
2022,21,Mercedes,1645,80,1536,3
2022,21,RBPT,1898,80,1731,2
2022,21,Renault,1861,80,1972,0
2022,22,Ferrari,1600,80,1529,3
2022,22,Mercedes,1650,80,1670,2
2022,22,RBPT,1917,80,1986,0
2022,22,Renault,1857,80,1841,1
2023,1,Ferrari,1638,80,1784,1
2023,1,Mercedes,1654,80,1669,2
2023,1,RBPT,1934,80,1996,0
2023,1,Renault,1808,80,1572,3
2023,2,Ferrari,1615,80,1538,3
2023,2,Mercedes,1658,80,1673,2
2023,2,RBPT,1948,80,1998,0
2023,2,Renault,1812,80,1826,1
2023,3,Ferrari,1626,80,1661,2
2023,3,Mercedes,1684,80,1792,1
2023,3,RBPT,1960,80,2007,0
2023,3,Renault,1766,80,1571,3
2023,4,Ferrari,1634,80,1665,2
2023,4,Mercedes,1706,80,1795,1
2023,4,RBPT,1971,80,2011,0
2023,4,Renault,1724,80,1567,3
2023,5,Ferrari,1641,80,1666,2
2023,5,Mercedes,1676,80,1556,3
2023,5,RBPT,1980,80,2015,0
2023,5,Renault,1742,80,1801,1
2023,6,Ferrari,1620,80,1538,3
2023,6,Mercedes,1676,80,1675,2
2023,6,RBPT,1958,80,1867,1
2023,6,Renault,1785,80,1953,0
2023,7,Ferrari,1601,80,1531,3
2023,7,Mercedes,1676,80,1678,2
2023,7,RBPT,1969,80,2011,0
2023,7,Renault,1794,80,1820,1
2023,8,Ferrari,1585,80,1521,3
2023,8,Mercedes,1722,80,1946,0
2023,8,RBPT,1948,80,1869,1
2023,8,Renault,1774,80,1704,2
2023,9,Ferrari,1571,80,1517,3
2023,9,Mercedes,1766,80,1946,0
2023,9,RBPT,1930,80,1861,1
2023,9,Renault,1758,80,1701,2
2023,10,Ferrari,1588,80,1654,2
2023,10,Mercedes,1806,80,1952,0
2023,10,RBPT,1915,80,1857,1
2023,10,Renault,1720,80,1563,3
2023,11,Ferrari,1603,80,1660,2
2023,11,Mercedes,1839,80,1959,0
2023,11,RBPT,1902,80,1853,1
2023,11,Renault,1687,80,1558,3
2023,12,Ferrari,1587,80,1526,3
2023,12,Mercedes,1838,80,1835,1
2023,12,RBPT,1919,80,1985,0
2023,12,Renault,1686,80,1684,2
2023,13,Ferrari,1572,80,1517,3
2023,13,Mercedes,1838,80,1837,1
2023,13,RBPT,1884,80,1732,2
2023,13,Renault,1732,80,1942,0
2023,14,Ferrari,1590,80,1658,2
2023,14,Mercedes,1838,80,1836,1
2023,14,RBPT,1904,80,1978,0
2023,14,Renault,1695,80,1560,3
2023,15,Ferrari,1604,80,1659,2
2023,15,Mercedes,1793,80,1577,3
2023,15,RBPT,1893,80,1851,1
2023,15,Renault,1744,80,1939,0
2023,16,Ferrari,1590,80,1533,3
2023,16,Mercedes,1800,80,1822,1
2023,16,RBPT,1910,80,1976,0
2023,16,Renault,1733,80,1702,2
2023,17,Ferrari,1576,80,1524,3
2023,17,Mercedes,1832,80,1956,0
2023,17,RBPT,1876,80,1733,2
2023,17,Renault,1751,80,1810,1
2023,18,Ferrari,1564,80,1519,3
2023,18,Mercedes,1833,80,1835,1
2023,18,RBPT,1897,80,1975,0
2023,18,Renault,1741,80,1705,2
2023,19,Ferrari,1576,80,1621,2
2023,19,Mercedes,1834,80,1837,1
2023,19,RBPT,1916,80,1985,0
2023,19,Renault,1715,80,1621,2
2023,20,Ferrari,1563,80,1515,3
2023,20,Mercedes,1835,80,1838,1
2023,20,RBPT,1933,80,1995,0
2023,20,Renault,1711,80,1693,2
2023,21,Ferrari,1552,80,1506,3
2023,21,Mercedes,1812,80,1720,2
2023,21,RBPT,1919,80,1865,1
2023,21,Renault,1754,80,1951,0
2023,22,Ferrari,1572,80,1652,2
2023,22,Mercedes,1816,80,1834,1
2023,22,RBPT,1935,80,1995,0
2023,22,Renault,1714,80,1561,3
2024,1,Ferrari,1610,80,1783,1
2024,1,Mercedes,1796,80,1714,2
2024,1,RBPT,1949,80,2002,0
2024,1,Renault,1679,80,1552,3
2024,2,Ferrari,1622,80,1661,2
2024,2,Mercedes,1828,80,1962,0
2024,2,RBPT,1931,80,1862,1
2024,2,Renault,1650,80,1546,3
2024,3,Ferrari,1654,80,1786,1
2024,3,Mercedes,1804,80,1713,2
2024,3,RBPT,1945,80,1999,0
2024,3,Renault,1626,80,1537,3
2024,4,Ferrari,1658,80,1671,2
2024,4,Mercedes,1808,80,1824,1
2024,4,RBPT,1957,80,2004,0
2024,4,Renault,1605,80,1531,3
2024,5,Ferrari,1685,80,1791,1
2024,5,Mercedes,1840,80,1968,0
2024,5,RBPT,1917,80,1732,2
2024,5,Renault,1588,80,1521,3
2024,6,Ferrari,1684,80,1681,2
2024,6,Mercedes,1839,80,1837,1
2024,6,RBPT,1934,80,1994,0
2024,6,Renault,1573,80,1517,3
2024,7,Ferrari,1683,80,1679,2
2024,7,Mercedes,1839,80,1839,1
2024,7,RBPT,1949,80,2004,0
2024,7,Renault,1560,80,1508,3
2024,8,Ferrari,1654,80,1536,3
2024,8,Mercedes,1867,80,1981,0
2024,8,RBPT,1932,80,1870,1
2024,8,Renault,1577,80,1645,2
2024,9,Ferrari,1629,80,1529,3
2024,9,Mercedes,1863,80,1849,1
2024,9,RBPT,1948,80,2008,0
2024,9,Renault,1592,80,1649,2
2024,10,Ferrari,1606,80,1520,3
2024,10,Mercedes,1860,80,1848,1
2024,10,RBPT,1963,80,2016,0
2024,10,Renault,1604,80,1650,2
2024,11,Ferrari,1616,80,1651,2
2024,11,Mercedes,1858,80,1848,1
2024,11,RBPT,1976,80,2024,0
2024,11,Renault,1585,80,1510,3
2024,12,Ferrari,1623,80,1652,2
2024,12,Mercedes,1885,80,1996,0
2024,12,RBPT,1956,80,1881,1
2024,12,Renault,1567,80,1501,3
2024,13,Ferrari,1630,80,1654,2
2024,13,Mercedes,1895,80,1934,0
2024,13,RBPT,1951,80,1934,0
2024,13,Renault,1552,80,1493,3
2024,14,Ferrari,1606,80,1509,3
2024,14,Mercedes,1918,80,2008,0
2024,14,RBPT,1936,80,1879,1
2024,14,Renault,1569,80,1633,2
2024,15,Ferrari,1584,80,1501,3
2024,15,Mercedes,1908,80,1871,1
2024,15,RBPT,1954,80,2021,0
2024,15,Renault,1583,80,1636,2
2024,16,Ferrari,1622,80,1786,1
2024,16,Mercedes,1930,80,2015,0
2024,16,RBPT,1914,80,1731,2
2024,16,Renault,1564,80,1492,3
2024,17,Ferrari,1658,80,1794,1
2024,17,Mercedes,1948,80,2016,0
2024,17,RBPT,1876,80,1727,2
2024,17,Renault,1549,80,1491,3
2024,18,Ferrari,1660,80,1667,2
2024,18,Mercedes,1962,80,2019,0
2024,18,RBPT,1871,80,1855,1
2024,18,Renault,1536,80,1489,3
2024,19,Ferrari,1661,80,1666,2
2024,19,Mercedes,1945,80,1880,1
2024,19,RBPT,1898,80,2000,0
2024,19,Renault,1525,80,1480,3
2024,20,Ferrari,1690,80,1805,1
2024,20,Mercedes,1962,80,2023,0
2024,20,RBPT,1844,80,1557,3
2024,20,Renault,1546,80,1628,2
2024,21,Ferrari,1688,80,1680,2
2024,21,Mercedes,1908,80,1574,3
2024,21,RBPT,1844,80,1846,1
2024,21,Renault,1600,80,1946,0
2024,22,Ferrari,1706,80,1773,1
2024,22,Mercedes,1876,80,1773,1
2024,22,RBPT,1872,80,1972,0
2024,22,Renault,1582,80,1526,3
2024,23,Ferrari,1727,80,1807,1
2024,23,Mercedes,1822,80,1583,3
2024,23,RBPT,1841,80,1728,2
2024,23,Renault,1640,80,1930,0
2024,24,Ferrari,1721,80,1699,2
2024,24,Mercedes,1853,80,1949,0
2024,24,RBPT,1794,80,1594,3
2024,24,Renault,1677,80,1788,1
2025,1,Ferrari,1717,80,1701,2
2025,1,Mercedes,1877,80,1956,0
2025,1,RBPT,1800,80,1819,1
2025,1,Renault,1650,80,1568,3
2025,2,Ferrari,1713,80,1698,2
2025,2,Mercedes,1897,80,1968,0
2025,2,RBPT,1805,80,1822,1
