season,round,driver,rating_mu
1980,9,rebaque,1481.99
1980,9,reutemann,1976.27
1980,9,scheckter,1654.35
1980,9,surer,1564.71
1980,9,watson,1641.34
1980,10,angelis,1613.26
1980,10,arnoux,1650.79
1980,10,cheever,1311.41
1980,10,daly,1513.55
1980,10,emerson_fittipaldi,1574.44
1980,10,giacomelli,1518.77
1980,10,gilles_villeneuve,1751.73
1980,10,jabouille,1622.52
1980,10,jarier,1493.16
1980,10,jones,2005.24
1980,10,keegan,1490.05
1980,10,keke_rosberg,1460.62
1980,10,laffite,1870.16
1980,10,mansell,1480.61
1980,10,mario_andretti,1447.59
1980,10,patrese,1669.66
1980,10,piquet,1950.94
1980,10,pironi,1464.62
1980,10,prost,1711.79
1980,10,rebaque,1583.73
1980,10,reutemann,1997.56
1980,10,scheckter,1630.48
1980,10,surer,1596.98
1980,10,watson,1541.74
1980,11,angelis,1477.84
1980,11,arnoux,1808.96
1980,11,brambilla,1542.13
1980,11,cheever,1434.71
1980,11,daly,1587.53
1980,11,emerson_fittipaldi,1490.7
1980,11,giacomelli,1574.08
1980,11,gilles_villeneuve,1794.39
1980,11,jabouille,1580.82
1980,11,jarier,1679.27
1980,11,jones,1886.45
1980,11,laffite,1930.18
1980,11,lees,1557.93
1980,11,mansell,1421.66
1980,11,mario_andretti,1610.02
1980,11,mass,1485.35
1980,11,patrese,1621.35
1980,11,piquet,2019.48
1980,11,pironi,1378.24
1980,11,prost,1786.24
1980,11,rebaque,1428.04
1980,11,reutemann,2002.88
1980,11,scheckter,1694.52
1980,11,surer,1661.0
1980,11,watson,1489.49
1980,12,angelis,1677.5
1980,12,arnoux,1777.66
1980,12,brambilla,1396.15
1980,12,cheever,1530.98
1980,12,daly,1522.63
1980,12,emerson_fittipaldi,1415.7
1980,12,giacomelli,1431.32
1980,12,gilles_villeneuve,1567.13
1980,12,jabouille,1582.51
1980,12,jarier,1652.9
1980,12,jones,1958.78
1980,12,keegan,1579.91
1980,12,keke_rosberg,1651.44
1980,12,laffite,1869.45
1980,12,mario_andretti,1567.15
1980,12,patrese,1557.39
1980,12,piquet,2071.99
1980,12,pironi,1586.85
1980,12,prost,1809.53
1980,12,rebaque,1395.81
1980,12,reutemann,2025.66
1980,12,scheckter,1739.18
1980,12,surer,1611.0
1980,12,watson,1450.34
1980,13,angelis,1693.9
1980,13,arnoux,1688.17
1980,13,cesaris,1472.07
1980,13,cheever,1472.82
1980,13,daly,1398.25
1980,13,emerson_fittipaldi,1386.75
1980,13,giacomelli,1378.39
1980,13,gilles_villeneuve,1707.22
1980,13,jabouille,1564.14
1980,13,jarier,1724.38
1980,13,jones,2025.04
1980,13,keke_rosberg,1694.39
1980,13,laffite,1841.72
1980,13,lammers,1615.13
1980,13,mario_andretti,1526.93
1980,13,mass,1569.77
1980,13,patrese,1435.18
1980,13,piquet,1841.73
1980,13,pironi,1750.78
1980,13,prost,1721.89
1980,13,rebaque,1592.07
1980,13,reutemann,2058.86
1980,13,thackwell,1367.57
1980,13,watson,1655.62
1980,14,angelis,1812.14
1980,14,arnoux,1763.15
1980,14,cesaris,1365.82
1980,14,cheever,1454.68
1980,14,daly,1338.02
1980,14,emerson_fittipaldi,1349.01
1980,14,giacomelli,1445.82
1980,14,gilles_villeneuve,1680.66
1980,14,jarier,1674.76
1980,14,jones,2077.26
1980,14,keegan,1671.66
1980,14,keke_rosberg,1719.4
1980,14,laffite,1885.6
1980,14,lammers,1500.45
1980,14,mario_andretti,1688.18
1980,14,mass,1575.21
1980,14,patrese,1414.34
1980,14,piquet,1689.32
1980,14,pironi,1860.88
1980,14,prost,1487.36
1980,14,rebaque,1539.24
1980,14,reutemann,2086.51
1980,14,scheckter,1729.1
1980,14,surer,1704.64
1980,14,watson,1667.96
1981,1,angelis,1576.8
1981,1,arnoux,1778.68
1981,1,cesaris,1283.96
1981,1,cheever,1647.55
1981,1,gabbiani,1469.14
1981,1,giacomelli,1518.18
1981,1,gilles_villeneuve,1536.17
1981,1,jarier,1681.65
1981,1,jones,2118.99
1981,1,keke_rosberg,1643.24
1981,1,laffite,1755.5
1981,1,lammers,1504.21
1981,1,mansell,1404.59
1981,1,mario_andretti,1800.76
1981,1,patrese,1435.24
1981,1,piquet,1817.03
1981,1,pironi,1807.48
1981,1,prost,1379.55
1981,1,rebaque,1589.1
1981,1,reutemann,2109.06
1981,1,serra,1640.68
1981,1,surer,1728.49
1981,1,tambay,1595.33
1981,1,watson,1513.35
1981,2,angelis,1721.37
1981,2,arnoux,1556.89
1981,2,cesaris,1289.22
1981,2,cheever,1619.34
1981,2,giacomelli,1533.02
1981,2,gilles_villeneuve,1526.45
1981,2,jarier,1750.95
1981,2,jones,2135.47
1981,2,keke_rosberg,1697.58
1981,2,laffite,1809.33
1981,2,londono,1359.49
1981,2,mansell,1532.54
1981,2,mario_andretti,1553.79
1981,2,patrese,1671.28
1981,2,piquet,1747.74
1981,2,pironi,1606.34
1981,2,prost,1402.7
1981,2,rebaque,1538.98
1981,2,reutemann,2144.96
1981,2,serra,1453.57
1981,2,stohr,1455.82
1981,2,surer,1824.63
1981,2,tambay,1655.67
1981,2,watson,1641.42
1981,2,zunino,1443.2
1981,3,angelis,1781.28
1981,3,arnoux,1701.98
1981,3,cesaris,1452.43
1981,3,cheever,1432.93
1981,3,giacomelli,1611.88
1981,3,gilles_villeneuve,1540.69
1981,3,jones,2109.88
1981,3,keke_rosberg,1524.14
1981,3,laffite,1615.26
1981,3,lammers,1561.8
1981,3,mansell,1418.65
1981,3,mario_andretti,1655.8
1981,3,patrese,1736.87
1981,3,piquet,1873.15
1981,3,pironi,1442.36
1981,3,prost,1643.16
1981,3,rebaque,1500.4
1981,3,reutemann,2155.01
1981,3,serra,1435.45
1981,3,stohr,1585.37
1981,3,surer,1609.0
1981,3,tambay,1595.21
1981,3,watson,1571.97
1981,3,zunino,1510.86
1981,4,alboreto,1522.93
1981,4,angelis,1502.79
1981,4,arnoux,1745.33
1981,4,borgudd,1570.29
1981,4,cesaris,1644.64
1981,4,cheever,1439.09
1981,4,gabbiani,1490.64
1981,4,giacomelli,1546.9
1981,4,gilles_villeneuve,1674.76
1981,4,guerra,1394.87
1981,4,jabouille,1587.05
1981,4,jones,1943.49
1981,4,keke_rosberg,1455.25
1981,4,laffite,1484.95
1981,4,lammers,1410.16
1981,4,mansell,1300.56
1981,4,mario_andretti,1536.5
1981,4,patrese,1857.52
1981,4,piquet,1962.44
1981,4,pironi,1654.93
1981,4,prost,1483.22
1981,4,rebaque,1700.16
1981,4,reutemann,2145.72
1981,4,salazar,1539.02
1981,4,surer,1681.46
1981,4,tambay,1644.67
1981,4,watson,1647.77
1981,5,alboreto,1570.48
1981,5,angelis,1667.85
1981,5,cesaris,1524.92
1981,5,cheever,1616.51
1981,5,gabbiani,1471.58
1981,5,ghinzani,1541.64
1981,5,giacomelli,1630.15
1981,5,gilles_villeneuve,1780.04
1981,5,jabouille,1557.52
1981,5,jones,1709.4
1981,5,keke_rosberg,1391.12
1981,5,laffite,1705.42
1981,5,mansell,1583.86
1981,5,mario_andretti,1608.63
1981,5,patrese,1575.47
1981,5,piquet,1689.06
1981,5,pironi,1704.83
1981,5,prost,1389.62
1981,5,rebaque,1633.7
1981,5,reutemann,2171.31
1981,5,serra,1457.67
1981,5,stohr,1414.87
1981,5,surer,1671.93
1981,5,watson,1716.03
1981,6,alboreto,1612.94
1981,6,angelis,1607.0
1981,6,arnoux,1636.51
1981,6,cesaris,1433.68
1981,6,cheever,1720.2
1981,6,giacomelli,1632.05
1981,6,gilles_villeneuve,1885.23
1981,6,jones,1824.04
1981,6,laffite,1805.87
1981,6,mansell,1506.74
1981,6,mario_andretti,1468.06
1981,6,patrese,1518.95
1981,6,piquet,1715.83
1981,6,pironi,1789.8
1981,6,prost,1463.23
1981,6,reutemann,1962.57
1981,6,stohr,1378.73
1981,6,surer,1737.59
1981,6,tambay,1705.2
1981,6,watson,1716.17
1981,7,angelis,1727.63
1981,7,arnoux,1681.91
1981,7,cesaris,1320.16
1981,7,cheever,1598.5
1981,7,daly,1395.93
1981,7,giacomelli,1663.9
1981,7,gilles_villeneuve,1961.94
1981,7,jabouille,1493.83
1981,7,jones,1824.3
1981,7,keke_rosberg,1493.14
1981,7,laffite,1892.57
1981,7,mansell,1654.45
1981,7,mario_andretti,1602.39
1981,7,patrese,1388.48
1981,7,piquet,1529.99
1981,7,pironi,1670.55
1981,7,prost,1373.33
1981,7,rebaque,1519.42
1981,7,reutemann,1967.36
1981,7,salazar,1547.1
1981,7,serra,1549.45
1981,7,stohr,1354.97
1981,7,tambay,1654.85
1981,7,watson,1820.73
1981,8,alboreto,1566.37
1981,8,angelis,1789.4
1981,8,arnoux,1793.9
1981,8,cesaris,1477.26
1981,8,cheever,1608.0
1981,8,daly,1395.03
1981,8,giacomelli,1609.69
1981,8,gilles_villeneuve,1696.6
1981,8,jones,1665.17
1981,8,keke_rosberg,1405.83
1981,8,laffite,1688.99
1981,8,mansell,1732.63
1981,8,mario_andretti,1688.2
1981,8,patrese,1470.68
1981,8,piquet,1723.15
1981,8,pironi,1772.01
1981,8,prost,1662.5
1981,8,rebaque,1626.23
1981,8,reutemann,1871.38
1981,8,salazar,1419.59
1981,8,serra,1403.54
1981,8,surer,1699.31
1981,8,tambay,1513.08
1981,8,watson,1910.08
1981,9,alboreto,1431.38
1981,9,angelis,1696.46
1981,9,arnoux,1780.35
1981,9,borgudd,1703.43
1981,9,cesaris,1397.17
1981,9,cheever,1755.19
1981,9,daly,1587.55
1981,9,giacomelli,1521.6
1981,9,gilles_villeneuve,1551.77
1981,9,jarier,1770.77
1981,9,jones,1519.32
1981,9,keke_rosberg,1500.01
1981,9,laffite,1815.98
1981,9,mario_andretti,1674.26
1981,9,patrese,1585.98
1981,9,piquet,1597.73
1981,9,pironi,1638.9
1981,9,prost,1612.93
1981,9,rebaque,1749.87
1981,9,reutemann,1942.1
1981,9,stohr,1281.98
1981,9,surer,1695.54
1981,9,tambay,1515.09
1981,9,watson,1983.73
1981,10,angelis,1764.76
1981,10,arnoux,1713.41
1981,10,borgudd,1605.75
1981,10,cesaris,1330.05
1981,10,cheever,1826.6
1981,10,daly,1479.03
1981,10,giacomelli,1539.94
1981,10,gilles_villeneuve,1638.81
1981,10,jarier,1791.43
1981,10,jones,1603.94
1981,10,laffite,1893.66
1981,10,mansell,1541.0
1981,10,mario_andretti,1722.4
1981,10,patrese,1512.35
1981,10,piquet,1796.05
1981,10,pironi,1456.5
1981,10,prost,1789.19
1981,10,rebaque,1838.61
1981,10,reutemann,1722.97
1981,10,salazar,1461.79
1981,10,stohr,1439.02
1981,10,surer,1651.92
1981,10,tambay,1454.82
1981,10,watson,1955.9
1981,11,alboreto,1460.98
1981,11,angelis,1797.36
1981,11,arnoux,1842.31
1981,11,borgudd,1610.67
1981,11,cesaris,1529.75
1981,11,daly,1570.59
1981,11,giacomelli,1506.63
1981,11,gilles_villeneuve,1463.28
1981,11,jarier,1762.25
1981,11,jones,1748.02
1981,11,laffite,1973.72
1981,11,mansell,1425.97
1981,11,mario_andretti,1690.59
1981,11,patrese,1542.34
1981,11,piquet,1877.74
1981,11,pironi,1588.38
1981,11,prost,1594.39
1981,11,rebaque,1654.62
1981,11,reutemann,1801.72
1981,11,salazar,1496.34
1981,11,stohr,1416.52
1981,11,surer,1454.09
1981,11,tambay,1393.09
1981,11,watson,1933.35
1981,12,alboreto,1599.5
1981,12,angelis,1855.5
1981,12,arnoux,1719.7
1981,12,borgudd,1666.44
1981,12,cesaris,1385.96
1981,12,cheever,1741.17
1981,12,daly,1496.67
1981,12,giacomelli,1522.6
1981,12,gilles_villeneuve,1364.52
1981,12,jarier,1690.58
1981,12,jones,1857.37
1981,12,laffite,1763.84
1981,12,mansell,1378.11
1981,12,mario_andretti,1694.54
1981,12,patrese,1497.85
1981,12,piquet,1953.76
1981,12,pironi,1489.72
1981,12,prost,1797.07
1981,12,rebaque,1787.86
1981,12,reutemann,1651.71
1981,12,salazar,1669.24
1981,12,stohr,1607.09
1981,12,surer,1612.12
1981,12,tambay,1338.79
1981,12,watson,1819.55
1981,13,alboreto,1543.77
1981,13,angelis,1903.57
1981,13,arnoux,1576.65
1981,13,borgudd,1501.85
1981,13,cesaris,1585.65
1981,13,cheever,1557.31
1981,13,daly,1570.57
1981,13,giacomelli,1647.97
1981,13,gilles_villeneuve,1306.08
1981,13,henton,1653.62
1981,13,jarier,1725.37
1981,13,jones,1936.74
1981,13,laffite,1584.8
1981,13,mansell,1464.54
1981,13,mario_andretti,1695.88
1981,13,patrese,1503.79
1981,13,piquet,1934.7
1981,13,pironi,1676.09
1981,13,prost,1913.5
1981,13,rebaque,1531.74
1981,13,reutemann,1797.03
1981,13,salazar,1565.36
1981,13,tambay,1457.86
1981,13,watson,1696.57
1981,14,alboreto,1611.27
1981,14,angelis,1897.32
1981,14,arnoux,1419.01
1981,14,borgudd,1508.34
1981,14,cesaris,1601.88
1981,14,cheever,1602.51
1981,14,daly,1671.52
1981,14,giacomelli,1771.3
1981,14,gilles_villeneuve,1591.04
1981,14,jarier,1596.57
1981,14,jones,1698.99
1981,14,laffite,1782.81
1981,14,mansell,1504.06
1981,14,mario_andretti,1756.54
1981,14,patrese,1394.81
1981,14,piquet,1933.88
1981,14,pironi,1541.4
1981,14,prost,1769.61
1981,14,rebaque,1508.24
1981,14,reutemann,1766.64
1981,14,salazar,1465.27
1981,14,surer,1678.66
1981,14,tambay,1385.21
1981,14,watson,1832.63
1981,15,alboreto,1613.33
1981,15,angelis,1601.6
1981,15,arnoux,1371.48
1981,15,cesaris,1624.06
1981,15,cheever,1494.78
1981,15,giacomelli,1860.46
1981,15,gilles_villeneuve,1537.54
1981,15,jarier,1424.77
1981,15,jones,1846.92
1981,15,keke_rosberg,1601.02
1981,15,laffite,1821.15
1981,15,mansell,1690.22
1981,15,mario_andretti,1642.43
1981,15,patrese,1522.66
1981,15,piquet,1932.46
1981,15,pironi,1640.61
1981,15,prost,1874.69
1981,15,rebaque,1474.78
1981,15,reutemann,1781.91
1981,15,salazar,1515.28
1981,15,surer,1551.67
1981,15,tambay,1331.56
1981,15,warwick,1518.23
1981,15,watson,1836.03
1982,1,alboreto,1711.49
1982,1,angelis,1690.34
1982,1,arnoux,1642.0
1982,1,boesel,1532.45
1982,1,borgudd,1520.43
1982,1,cesaris,1626.41
1982,1,cheever,1416.35
1982,1,daly,1635.5
1982,1,giacomelli,1784.51
1982,1,gilles_villeneuve,1422.16
1982,1,jarier,1312.12
1982,1,keke_rosberg,1732.99
1982,1,laffite,1631.61
1982,1,lauda,1662.3
1982,1,manfred_winkelhock,1606.54
1982,1,mansell,1469.97
1982,1,mass,1616.83
1982,1,patrese,1448.14
1982,1,piquet,1608.6
1982,1,pironi,1554.54
1982,1,prost,1959.36
1982,1,reutemann,1884.42
1982,1,salazar,1630.24
1982,1,serra,1446.48
1982,1,warwick,1462.53
1982,1,watson,1851.44
1982,2,alboreto,1811.72
1982,2,angelis,1549.41
1982,2,arnoux,1553.75
1982,2,baldi,1607.01
1982,2,boesel,1373.69
1982,2,borgudd,1665.3
1982,2,cesaris,1454.59
1982,2,cheever,1390.4
1982,2,daly,1443.12
1982,2,giacomelli,1563.89
1982,2,gilles_villeneuve,1471.45
1982,2,jarier,1521.47
1982,2,keke_rosberg,1696.31
1982,2,laffite,1473.09
1982,2,lauda,1579.04
1982,2,manfred_winkelhock,1740.3
1982,2,mansell,1697.79
1982,2,mass,1699.67
1982,2,patrese,1502.67
1982,2,piquet,1646.95
1982,2,pironi,1698.24
1982,2,prost,2017.76
1982,2,reutemann,1664.55
1982,2,salazar,1628.79
1982,2,serra,1518.64
1982,2,watson,1927.61
1982,3,alboreto,1868.57
1982,3,angelis,1708.53
1982,3,arnoux,1434.2
1982,3,boesel,1559.91
1982,3,borgudd,1695.88
1982,3,cesaris,1538.95
1982,3,cheever,1521.03
1982,3,daly,1435.73
1982,3,giacomelli,1422.78
1982,3,gilles_villeneuve,1581.35
1982,3,guerrero,1531.43
1982,3,henton,1624.77
1982,3,jarier,1509.51
1982,3,keke_rosberg,1831.55
1982,3,laffite,1500.78
1982,3,lauda,1781.33
1982,3,manfred_winkelhock,1478.37
1982,3,mansell,1759.28
1982,3,mario_andretti,1522.14
1982,3,mass,1745.7
1982,3,patrese,1712.12
1982,3,piquet,1556.87
1982,3,pironi,1522.21
1982,3,prost,1709.96
1982,3,salazar,1439.25
1982,3,watson,1910.86
1982,4,alboreto,1862.16
1982,4,arnoux,1458.47
1982,4,cesaris,1460.72
1982,4,fabi,1521.42
1982,4,giacomelli,1432.4
1982,4,gilles_villeneuve,1661.94
1982,4,henton,1501.78
1982,4,jarier,1580.46
1982,4,manfred_winkelhock,1524.1
1982,4,paletti,1467.85
1982,4,pironi,1637.58
1982,4,prost,1595.35
1982,4,salazar,1514.85
1982,4,warwick,1373.37
1982,5,alboreto,1661.02
1982,5,angelis,1813.65
1982,5,arnoux,1400.6
1982,5,baldi,1598.94
1982,5,boesel,1677.53
1982,5,cesaris,1496.46
1982,5,cheever,1730.58
1982,5,daly,1572.48
1982,5,fabi,1463.89
1982,5,giacomelli,1352.3
1982,5,gilles_villeneuve,1418.29
1982,5,henton,1500.82
1982,5,jarier,1571.18
1982,5,keke_rosberg,1916.0
1982,5,laffite,1633.45
1982,5,lauda,1759.84
1982,5,manfred_winkelhock,1417.58
1982,5,mansell,1561.71
1982,5,mass,1710.35
1982,5,patrese,1664.08
1982,5,piquet,1720.64
1982,5,pironi,1422.4
1982,5,prost,1622.1
1982,5,salazar,1378.76
1982,5,serra,1686.78
1982,5,surer,1688.26
1982,5,warwick,1402.53
1982,5,watson,1983.37
1982,6,alboreto,1650.51
1982,6,angelis,1830.91
1982,6,arnoux,1339.11
1982,6,cesaris,1663.14
1982,6,cheever,1581.11
1982,6,daly,1662.38
1982,6,giacomelli,1285.86
1982,6,henton,1585.21
1982,6,keke_rosberg,1797.3
1982,6,laffite,1539.91
1982,6,lauda,1680.23
1982,6,manfred_winkelhock,1421.67
1982,6,mansell,1686.93
1982,6,patrese,1801.88
1982,6,piquet,1640.46
1982,6,pironi,1633.42
1982,6,prost,1676.3
1982,6,salazar,1342.64
1982,6,surer,1683.24
1982,6,watson,1793.91
1982,7,alboreto,1612.88
1982,7,angelis,1671.99
1982,7,arnoux,1520.63
1982,7,baldi,1425.03
1982,7,boesel,1480.6
1982,7,cesaris,1523.22
1982,7,cheever,1771.42
1982,7,daly,1771.41
1982,7,giacomelli,1392.35
1982,7,guerrero,1486.07
1982,7,henton,1671.52
1982,7,jarier,1460.55
1982,7,keke_rosberg,1860.82
1982,7,laffite,1692.06
1982,7,lauda,1642.99
1982,7,manfred_winkelhock,1360.36
1982,7,mansell,1661.33
1982,7,mass,1766.28
1982,7,paletti,1336.67
1982,7,patrese,1607.44
1982,7,pironi,1784.32
1982,7,prost,1670.83
1982,7,salazar,1395.26
1982,7,serra,1691.06
1982,7,surer,1737.28
1982,7,watson,1905.35
1982,8,alboreto,1597.09
1982,8,angelis,1791.76
1982,8,arnoux,1517.19
1982,8,baldi,1598.35
1982,8,boesel,1542.69
1982,8,cesaris,1681.94
1982,8,cheever,1755.11
1982,8,daly,1801.48
1982,8,giacomelli,1359.89
1982,8,guerrero,1432.67
1982,8,henton,1672.88
1982,8,jarier,1366.72
1982,8,keke_rosberg,1759.64
1982,8,laffite,1557.1
1982,8,lauda,1547.66
1982,8,lees,1385.4
1982,8,mansell,1491.16
1982,8,mass,1737.71
1982,8,paletti,1271.43
1982,8,patrese,1784.06
1982,8,piquet,1817.44
1982,8,pironi,1776.85
1982,8,prost,1611.45
1982,8,salazar,1428.73
1982,8,surer,1813.36
1982,8,watson,1946.93
1982,9,alboreto,1706.29
1982,9,angelis,1634.31
1982,9,arnoux,1444.35
1982,9,baldi,1722.33
1982,9,boesel,1425.85
1982,9,cesaris,1562.23
1982,9,daly,1852.37
1982,9,giacomelli,1515.63
1982,9,henton,1509.44
1982,9,jarier,1468.12
1982,9,keke_rosberg,1859.03
1982,9,laffite,1383.32
1982,9,lammers,1447.09
1982,9,lauda,1723.5
1982,9,manfred_winkelhock,1498.63
1982,9,mass,1638.12
1982,9,patrese,1677.71
1982,9,piquet,1909.47
1982,9,pironi,1899.36
1982,9,prost,1510.4
1982,9,salazar,1520.73
1982,9,serra,1486.44
1982,9,surer,1779.87
1982,9,tambay,1542.94
1982,9,warwick,1312.91
1982,9,watson,1876.14
1982,10,alboreto,1647.63
1982,10,angelis,1775.65
1982,10,arnoux,1342.1
1982,10,baldi,1745.89
1982,10,cesaris,1629.64
1982,10,cheever,1716.75
1982,10,daly,1886.86
1982,10,fabi,1335.78
1982,10,giacomelli,1665.8
1982,10,guerrero,1418.35
1982,10,henton,1646.45
1982,10,jarier,1421.4
1982,10,keke_rosberg,1744.34
1982,10,laffite,1455.87
1982,10,lauda,1871.49
1982,10,mansell,1482.66
1982,10,mass,1685.47
1982,10,patrese,1485.52
1982,10,piquet,1688.02
1982,10,pironi,1966.34
1982,10,prost,1678.87
1982,10,serra,1414.48
1982,10,surer,1715.34
1982,10,tambay,1740.64
1982,10,warwick,1393.98
1982,10,watson,1601.81
1982,11,alboreto,1752.63
1982,11,angelis,1617.8
1982,11,arnoux,1653.4
1982,11,baldi,1555.74
1982,11,cesaris,1573.19
1982,11,cheever,1633.53
1982,11,daly,1875.34
1982,11,fabi,1256.04
1982,11,giacomelli,1720.74
1982,11,henton,1695.25
1982,11,jarier,1329.77
1982,11,keke_rosberg,1821.44
1982,11,laffite,1528.4
1982,11,lauda,1851.02
1982,11,lees,1519.75
1982,11,manfred_winkelhock,1600.52
1982,11,mass,1540.45
1982,11,patrese,1402.88
1982,11,piquet,1587.8
1982,11,pironi,1993.08
1982,11,prost,1826.72
1982,11,salazar,1405.35
1982,11,surer,1682.47
1982,11,tambay,1834.2
1982,11,warwick,1475.6
1982,11,watson,1513.28
1982,12,alboreto,1838.15
1982,12,angelis,1574.58
1982,12,arnoux,1810.06
1982,12,baldi,1430.0
1982,12,boesel,1488.71
1982,12,cesaris,1471.23
1982,12,cheever,1486.17
1982,12,daly,1744.65
1982,12,giacomelli,1804.79
1982,12,guerrero,1595.59
1982,12,henton,1760.49
1982,12,jarier,1281.18
1982,12,keke_rosberg,1894.86
1982,12,laffite,1573.88
1982,12,manfred_winkelhock,1418.5
1982,12,mansell,1614.44
1982,12,patrese,1394.8
1982,12,piquet,1543.5
1982,12,pironi,1608.29
1982,12,prost,1634.32
1982,12,salazar,1428.24
1982,12,serra,1544.61
1982,12,surer,1768.41
1982,12,tambay,1934.64
1982,12,warwick,1594.52
1982,12,watson,1581.85
1982,13,alboreto,1597.86
1982,13,angelis,1787.92
1982,13,arnoux,1667.39
1982,13,baldi,1641.08
1982,13,byrne,1586.62
1982,13,cesaris,1360.31
1982,13,cheever,1530.99
1982,13,daly,1519.67
1982,13,fabi,1306.73
1982,13,giacomelli,1516.98
1982,13,guerrero,1490.08
1982,13,henton,1754.75
1982,13,keegan,1498.69
1982,13,keke_rosberg,1962.95
1982,13,laffite,1759.62
1982,13,lauda,1888.11
1982,13,manfred_winkelhock,1445.65
1982,13,mansell,1581.96
1982,13,patrese,1496.97
1982,13,piquet,1625.79
1982,13,prost,1718.32
1982,13,serra,1686.55
1982,13,surer,1710.95
1982,13,tambay,1956.92
1982,13,warwick,1524.37
1982,13,watson,1675.52
1982,14,alboreto,1701.3
1982,14,angelis,1823.92
1982,14,arnoux,1597.32
1982,14,boesel,1403.08
1982,14,cesaris,1523.28
1982,14,cheever,1510.42
1982,14,daly,1628.2
1982,14,fabi,1312.6
1982,14,giacomelli,1579.94
1982,14,guerrero,1352.96
1982,14,henton,1722.95
1982,14,jarier,1330.04
1982,14,keegan,1391.59
1982,14,keke_rosberg,2022.32
1982,14,laffite,1578.29
1982,14,lauda,1936.64
1982,14,manfred_winkelhock,1447.28
1982,14,mansell,1677.35
1982,14,patrese,1675.19
1982,14,piquet,1761.87
1982,14,prost,1844.22
1982,14,salazar,1500.37
1982,14,surer,1635.19
1982,14,tambay,1583.11
1982,14,warwick,1388.67
1982,14,watson,1648.52
1982,15,alboreto,1795.86
1982,15,angelis,1721.28
1982,15,arnoux,1800.65
1982,15,baldi,1658.05
1982,15,cesaris,1627.4
1982,15,cheever,1679.29
1982,15,daly,1462.18
1982,15,fabi,1295.16
1982,15,giacomelli,1579.65
1982,15,guerrero,1484.63
1982,15,henton,1475.58
1982,15,jarier,1375.56
1982,15,keke_rosberg,1946.71
1982,15,laffite,1471.37
1982,15,lauda,1722.2
1982,15,mansell,1751.77
1982,15,mario_andretti,1729.93
1982,15,patrese,1537.01
1982,15,piquet,1595.65
1982,15,prost,1685.0
1982,15,salazar,1631.42
1982,15,serra,1696.63
1982,15,surer,1592.14
1982,15,tambay,1777.84
1982,15,warwick,1309.45
1982,15,watson,1782.04
1982,16,alboreto,1910.36
1982,16,angelis,1599.77
1982,16,arnoux,1594.1
1982,16,baldi,1681.99
1982,16,boesel,1517.41
1982,16,byrne,1565.97
1982,16,cesaris,1696.7
1982,16,cheever,1813.83
1982,16,daly,1657.69
1982,16,giacomelli,1657.26
1982,16,guerrero,1356.76
1982,16,henton,1633.97
1982,16,jarier,1274.91
1982,16,keegan,1528.03
1982,16,keke_rosberg,1944.46
1982,16,laffite,1381.78
1982,16,lauda,1648.7
1982,16,manfred_winkelhock,1524.58
1982,16,mansell,1538.72
1982,16,mario_andretti,1589.39
1982,16,patrese,1448.41
1982,16,piquet,1508.13
1982,16,prost,1802.27
1982,16,surer,1709.77
1982,16,tambay,1519.41
1982,16,warwick,1398.26
1982,16,watson,1887.17
1983,1,alboreto,1559.26
1983,1,angelis,1563.31
1983,1,arnoux,1667.8
1983,1,baldi,1527.35
1983,1,boesel,1460.1
1983,1,cecotto,1571.78
1983,1,cheever,1639.69
1983,1,corrado_fabi,1382.03
1983,1,giacomelli,1446.37
1983,1,guerrero,1415.47
1983,1,jarier,1281.03
1983,1,keke_rosberg,1764.52
1983,1,laffite,1644.63
1983,1,lauda,1803.82
1983,1,manfred_winkelhock,1553.36
1983,1,mansell,1607.75
1983,1,patrese,1370.88
1983,1,piquet,1742.53
1983,1,prost,1828.51
1983,1,salazar,1623.35
1983,1,serra,1736.64
1983,1,sullivan,1603.6
1983,1,surer,1789.86
1983,1,tambay,1702.28
1983,1,warwick,1594.9
1983,1,watson,1665.28
1983,2,alboreto,1657.07
1983,2,angelis,1540.2
1983,2,arnoux,1804.06
1983,2,baldi,1451.67
1983,2,boesel,1635.94
1983,2,cecotto,1710.25
1983,2,cesaris,1622.87
1983,2,cheever,1637.03
1983,2,giacomelli,1424.44
1983,2,guerrero,1442.92
1983,2,jarier,1340.7
1983,2,jones,1730.27
1983,2,keke_rosberg,1540.01
1983,2,laffite,1776.87
1983,2,lauda,1896.5
1983,2,manfred_winkelhock,1385.64
1983,2,mansell,1636.09
1983,2,patrese,1539.6
1983,2,piquet,1660.75
1983,2,prost,1766.49
1983,2,salazar,1454.82
1983,2,sullivan,1695.21
1983,2,surer,1842.33
